Value,Timestamp,RecieverName,SenderName,SenderId,ReceiverId
924.310137818152,2022-10-20 11:54:29,Donna,Milton,104,46
152.71528322985756,2022-05-15 04:37:09,Donna,Bryan,105,46
75.55847068460821,2022-02-23 10:51:47,Donna,Ben,107,46
668.1291312627477,2021-12-07 11:08:14,Donna,Ben,107,46
754.2303500814241,2021-04-15 20:55:02,Donna,Mildred,117,46
699.3348883079805,2021-11-26 03:45:25,Donna,Pearl,127,46
167.49167441768364,2022-01-08 08:42:23,Donna,Betty,129,46
560.0581101516852,2022-12-25 00:46:56,Donna,Sara,133,46
917.1965150295952,2021-06-21 12:20:05,Donna,Johnny,134,46
419.478062531533,2021-05-07 21:18:25,Donna,Shannon,135,46
73.09511315877872,2021-02-25 08:14:49,Donna,Jessie,150,46
853.3018542812354,2021-08-12 04:18:49,Donna,Frank,152,46
298.93406268842955,2022-07-16 05:26:14,Donna,Dolores,157,46
394.99970321549927,2022-06-07 06:27:38,Donna,Edward,167,46
252.5816917611653,2021-01-13 02:14:10,Donna,Julie,170,46
250.5050255009532,2021-01-16 01:24:33,Donna,Julie,170,46
213.85819988422068,2021-03-22 11:54:23,Donna,Amanda,171,46
658.6516221161024,2022-10-17 20:43:40,Donna,Michelle,174,46
706.3499043106999,2021-01-10 19:38:26,Donna,Lisa,185,46
395.12917734788005,2021-12-04 22:05:51,Donna,Lisa,185,46
104.60591648202748,2022-11-30 21:55:31,Donna,Dennis,187,46
45.97811179101585,2022-01-05 08:32:45,Donna,Derek,193,46
901.3533025465272,2021-05-06 10:12:36,Donna,Helen,194,46
591.2085965653122,2022-01-19 06:09:16,Donna,Charles,213,46
974.0919588234866,2021-12-11 00:49:22,Donna,Charles,213,46
511.86175938161375,2021-09-07 04:49:34,Donna,Ray,218,46
34.576105891200115,2021-09-06 20:35:45,Donna,Antonio,232,46
609.0196085316301,2021-09-22 18:22:03,Donna,Sarah,236,46
528.2039754974231,2022-12-09 21:33:30,Donna,Sarah,236,46
172.37355271426654,2021-05-19 00:03:13,Donna,Thomas,250,46
647.1015690075851,2021-09-02 21:19:25,Donna,Evelyn,251,46
97.01716133807778,2021-02-28 11:14:24,Donna,Nancy,268,46
335.2955722862752,2021-08-08 03:54:35,Donna,Janice,270,46
514.4600804693875,2022-08-30 04:47:32,Donna,Katherine,272,46
648.5563387103471,2021-07-06 01:48:50,Donna,Katherine,272,46
493.16949883140376,2021-01-05 02:13:04,Donna,Katherine,272,46
838.28313006697,2021-10-16 08:59:25,Donna,Kathryn,277,46
550.8400830599022,2021-12-29 03:21:49,Donna,Kathryn,277,46
409.1300281876252,2022-01-18 13:33:18,Donna,Patricia,288,46
497.68224716059996,2021-10-25 16:29:19,Donna,Patricia,288,46
265.8251113188036,2021-03-27 23:46:31,Donna,Alfred,293,46
496.50544388758044,2022-06-14 07:52:02,Donna,Janet,296,46
745.7654961607984,2021-07-22 17:22:28,Donna,Audrey,308,46
107.82754581463044,2022-03-25 19:04:01,Donna,Nora,315,46
721.2624630526864,2022-05-21 17:24:50,Donna,Francisco,320,46
438.36866153259837,2022-06-28 20:02:18,Donna,Joyce,322,46
630.602299034574,2022-02-07 16:51:52,Donna,Martha,327,46
309.4119396126963,2021-05-08 11:06:10,Donna,Krystal,330,46
867.4695252194244,2022-07-23 02:18:25,Donna,Margaret,335,46
733.4946327254839,2022-09-23 13:30:37,Donna,Dorothy,353,46
562.4186044051568,2021-04-04 15:09:15,Donna,Dorothy,353,46
4.113471254680255,2022-09-22 23:39:11,Donna,Lauren,361,46
677.1240160827532,2022-03-16 22:19:54,Donna,Willie,369,46
621.9250098608261,2022-12-13 04:31:06,Donna,Yvonne,376,46
648.2381674083664,2021-09-22 09:36:43,Donna,Bruce,378,46
868.0919769695354,2022-08-03 09:33:02,Donna,Bruce,378,46
865.9248458595595,2022-08-12 13:03:14,Donna,Carol,379,46
776.6815624449133,2021-01-12 17:00:18,Donna,Jerry,384,46
669.2385509512404,2022-01-13 19:07:43,Donna,Kathy,413,46
19.01913800309281,2021-05-26 11:46:50,Donna,April,420,46
577.7759105082858,2022-10-02 23:01:53,Donna,Doug,428,46
76.63914123875844,2021-06-24 07:36:51,Donna,Jose,446,46
390.095655561592,2021-01-26 23:29:03,Donna,Joe,452,46
483.2838437106658,2021-06-23 11:55:14,Donna,Melanie,460,46
418.9185478861617,2021-12-23 08:52:43,Donna,Theresa,487,46
658.8661971412124,2022-07-11 23:39:04,Donna,Bradley,488,46
854.7311381385465,2021-08-16 13:12:09,Donna,Emma,521,46
486.3250485482115,2021-10-22 22:53:54,Donna,Candice,526,46
409.88700438412144,2022-08-30 09:23:25,Donna,Chris,538,46
761.3427654873101,2021-04-26 20:00:43,Donna,Alejandra,550,46
350.87310203181687,2022-08-19 23:35:58,Donna,Lonnie,564,46
546.3962935656567,2021-12-01 13:22:38,Donna,Roberta,576,46
125.64967983201532,2021-01-09 16:22:08,Donna,Louise,585,46
634.4699350454072,2022-11-10 21:28:51,Donna,Ava,588,46
749.2414899689361,2022-01-30 00:51:50,Donna,Jasmine,597,46
856.0514779169438,2022-07-15 10:34:28,Donna,Cory,607,46
550.5103695704598,2021-06-26 19:28:30,Donna,Owen,608,46
536.2280429627292,2021-02-08 04:47:24,Donna,Cleo,617,46
911.2783192902733,2021-02-14 07:21:08,Donna,Ricardo,645,46
281.1282791503989,2021-03-21 21:49:32,Donna,Rosario,667,46
495.36886078900415,2022-11-11 22:17:17,Donna,Lawrence,702,46
452.81151793072706,2022-02-01 08:36:36,Donna,Don,747,46
202.84494290185577,2022-02-11 15:33:06,Donna,Adrian,750,46
657.8391089531017,2022-12-26 12:16:21,Donna,Darryl,787,46
531.562676810392,2021-11-26 07:45:39,Donna,Anne,789,46
533.7430250155381,2022-04-19 14:09:45,Donna,Sylvia,799,46
973.1657171097472,2021-05-28 12:25:31,Donna,Cora,803,46
383.5958480719206,2021-11-30 05:12:11,Donna,Louis,876,46
535.9232423451299,2022-02-14 16:21:53,Donna,Kristin,912,46
801.5663782643088,2021-04-09 11:25:54,Donna,Kristin,912,46
339.7574657937022,2022-08-10 14:10:18,Donna,Joy,941,46
145.5043568474885,2021-11-22 12:38:32,Donna,Brandi,981,46
287.3591802124335,2021-11-02 09:18:16,Donna,Tommy,986,46
323.14600928815236,2021-11-02 14:13:21,Donna,Melinda,995,46
96.65813713215226,2022-05-13 00:08:38,Donna,Peggy,1008,46
738.6997141121972,2022-03-15 03:50:57,Donna,Cesar,1054,46
769.9207104813626,2021-07-12 18:12:01,Donna,Todd,1065,46
459.05707642761445,2021-05-24 05:49:32,Donna,Guy,1074,46
886.0469400174846,2022-02-11 17:38:35,Donna,Efrain,1088,46
724.4378252855996,2021-04-27 20:29:32,Donna,Stacee,1099,46
767.7699090091015,2022-07-05 16:56:54,Donna,Priscilla,1101,46
810.5622708767744,2021-10-25 04:31:15,Donna,Jacqueline,1118,46
550.5422549367662,2022-07-14 20:10:25,Donna,Vivian,1171,46
217.39261349230546,2021-07-04 18:24:22,Donna,Tessa,1180,46
863.0324769037858,2021-10-30 03:42:42,Donna,Devin,1194,46
420.42668293227763,2021-12-04 00:31:30,Donna,Jon,1214,46
332.83484440151534,2021-01-04 08:49:28,Donna,Kristi,1251,46
659.2600028949437,2022-08-14 18:31:48,Donna,Kristi,1251,46
510.4221261818679,2021-12-29 17:18:52,Donna,Kristi,1251,46
112.3085069861271,2022-05-13 16:53:35,Donna,Gladys,1263,46
262.5849319860513,2022-11-29 10:02:26,Donna,Janette,1264,46
81.65095678397394,2021-05-05 04:58:44,Donna,Wesley,1267,46
120.34925503734307,2022-06-09 10:15:31,Donna,Isaiah,1291,46
102.2666878817345,2021-09-16 20:15:50,Donna,Nathaniel,1324,46
824.8062370466162,2022-12-21 19:19:42,Donna,Myrtle,1394,46
877.7071787275978,2022-09-11 20:41:41,Donna,Myrtle,1394,46
527.4541024667602,2021-06-22 04:42:26,Donna,Claude,1430,46
293.20607592756767,2021-02-22 01:53:06,Donna,Lamont,1471,46
336.7664513316233,2021-10-03 17:58:17,Donna,Nancie,1589,46
285.43938039798047,2021-03-23 05:08:29,Donna,Delia,1634,46
410.74823747362973,2021-03-23 22:55:35,Donna,Merlin,1701,46
426.0654774652545,2022-10-07 09:57:22,Donna,Molly,1784,46
279.42163649259743,2022-03-26 08:36:25,Donna,Jannie,1819,46
12.871982628318731,2021-05-20 07:13:05,Donna,Garret,1908,46
148.40927116918655,2022-10-28 16:34:19,Donna,Erick,2100,46
715.1992218981212,2022-03-08 11:15:01,Donna,Graciela,2380,46
781.7957729757759,2022-11-02 15:01:26,Donna,Tera,2434,46
866.3448630747525,2022-11-16 08:22:59,Donna,Shanda,2501,46
582.3131161348714,2021-12-28 16:30:44,Donna,Socorro,2711,46
821.8216040551849,2022-01-24 14:58:38,Donna,Jonah,2942,46
174.28659801135004,2021-12-30 13:28:10,Donna,Beverlee,3091,46
206.96499373300566,2022-07-24 00:16:55,James,Steven,10,95
808.6093875744552,2021-03-10 20:25:26,James,Steven,10,95
633.0711913567118,2021-01-23 10:49:26,James,Steven,10,95
743.8751987778654,2022-11-11 16:03:58,James,Steven,10,95
322.05854128729015,2022-12-29 03:17:30,James,Steven,10,95
723.7413467509451,2022-01-08 05:24:03,James,Steven,10,95
93.39923339248335,2021-11-18 07:21:42,James,Michael,11,95
4.895776325853291,2021-12-30 16:18:09,James,Michael,11,95
368.4538597196518,2022-10-09 21:55:43,James,Michael,11,95
272.70073367521195,2021-11-11 04:11:45,James,Michael,11,95
348.39094985541874,2021-08-30 23:25:27,James,Michael,11,95
459.64455832734285,2022-09-30 04:43:31,James,Michael,11,95
78.6164626851978,2021-05-19 09:12:30,James,Michael,11,95
534.6470391161716,2022-10-26 12:29:25,James,Michael,11,95
312.59519339967574,2022-04-19 17:03:19,James,Michael,11,95
583.9485356391588,2022-02-11 10:27:39,James,Michael,11,95
41.030782598202634,2021-07-25 21:37:15,James,Michael,11,95
475.00257946421704,2022-02-13 07:30:35,James,Michael,11,95
595.2952529858005,2021-05-20 16:58:09,James,Michael,11,95
316.75830441603284,2022-09-23 00:12:53,James,Michael,11,95
135.0353786806006,2022-11-05 10:19:37,James,Michael,11,95
265.6578513084988,2022-06-02 11:12:24,James,Michael,11,95
298.5254617220251,2021-11-18 11:09:11,James,Julia,12,95
837.1661296849011,2021-05-24 21:38:33,James,Brian,13,95
52.93071896325688,2022-02-26 16:56:11,James,Brian,13,95
32.04203547195726,2021-03-25 00:12:35,James,Brian,13,95
678.1366822336582,2022-08-26 11:04:31,James,Sherry,15,95
721.8888967943071,2021-06-01 05:49:43,James,Sherry,15,95
128.48115543013478,2022-03-21 08:03:42,James,Andrea,17,95
946.8880646613579,2022-05-21 15:07:10,James,Andrea,17,95
979.048875723976,2022-04-26 14:54:16,James,Andrea,17,95
474.48882211150556,2021-11-04 12:34:51,James,Andrea,17,95
419.5893350674811,2021-01-07 17:23:47,James,Ann,18,95
779.498403215629,2022-03-27 15:35:39,James,Ann,18,95
853.8658147804946,2022-07-20 14:19:48,James,Ann,18,95
116.17703027241221,2021-01-07 19:29:24,James,Stella,19,95
566.7263631328854,2021-02-01 15:50:08,James,Karen,20,95
111.84452364883182,2022-08-07 17:17:28,James,Karen,20,95
946.5625260223977,2022-11-09 15:51:57,James,Karen,20,95
138.930407713601,2021-05-14 01:58:04,James,William,21,95
912.3347433799725,2022-05-20 12:14:58,James,William,21,95
826.4695006388224,2021-12-04 05:01:19,James,William,21,95
502.53483683994347,2021-02-07 04:33:15,James,William,21,95
202.955511542763,2021-10-13 05:06:34,James,William,21,95
467.3895605726977,2022-07-07 20:02:44,James,William,21,95
301.04634570695583,2021-12-21 19:26:05,James,William,21,95
986.0682118913217,2022-01-11 01:22:12,James,William,21,95
309.0013912591672,2021-11-27 11:42:18,James,William,21,95
129.21231678796326,2022-05-28 10:55:45,James,William,21,95
430.8063365774114,2022-09-08 17:43:14,James,William,21,95
905.5606283380104,2021-10-12 21:34:49,James,William,21,95
29.002910036482824,2022-09-03 09:56:09,James,William,21,95
731.7933104136928,2021-02-16 08:05:47,James,William,21,95
165.60443518110577,2021-09-25 23:51:58,James,William,21,95
695.0295995705021,2022-07-27 22:37:30,James,William,21,95
699.3047474475931,2022-11-07 07:36:23,James,William,21,95
322.53690426961174,2021-01-15 21:35:20,James,William,21,95
890.7644698218984,2021-12-02 11:46:20,James,John,22,95
965.7294379478343,2021-02-15 19:27:32,James,John,22,95
226.02938329021146,2021-02-23 19:07:31,James,John,22,95
894.8210285319805,2021-05-01 23:36:28,James,John,22,95
358.6665534153196,2022-02-25 02:44:52,James,John,22,95
317.25328278514246,2022-09-17 19:48:03,James,John,22,95
229.12414749502904,2022-08-25 14:26:55,James,John,22,95
844.7247710956048,2022-03-02 10:37:08,James,John,22,95
166.91528442031233,2022-12-09 18:02:44,James,John,22,95
504.9527424366326,2022-10-28 14:49:40,James,John,22,95
401.1897528881805,2021-08-25 04:26:18,James,John,22,95
412.2136241755914,2022-06-20 03:31:34,James,John,22,95
5.309678903320373,2021-12-20 11:09:11,James,John,22,95
267.69591085382444,2021-12-08 11:18:05,James,John,22,95
642.6720134087446,2021-01-12 16:35:28,James,John,22,95
274.42993751469817,2022-04-17 06:28:54,James,John,22,95
200.7025306051985,2021-07-25 05:31:54,James,Joseph,23,95
65.31405147964844,2022-03-01 19:26:33,James,Joseph,23,95
636.603108264241,2021-09-22 07:48:46,James,Joseph,23,95
299.02208395162273,2021-10-24 00:17:24,James,Joseph,23,95
982.8380633894585,2021-08-12 13:16:14,James,Joseph,23,95
364.0835348931929,2022-10-01 07:39:36,James,Joseph,23,95
138.80290807055698,2021-02-11 13:53:37,James,Joseph,23,95
243.46760218351028,2022-12-02 11:28:34,James,Alice,26,95
228.45538682525927,2021-05-29 14:16:13,James,Andrew,27,95
980.9195105976814,2021-03-09 14:24:35,James,Andrew,27,95
852.6462102865204,2022-09-28 20:47:51,James,Andrew,27,95
685.1583830739652,2021-11-24 06:02:18,James,Jennifer,28,95
22.25648499739487,2022-12-12 07:38:37,James,Jennifer,28,95
540.7148138972359,2022-07-30 14:31:32,James,Jennifer,28,95
224.2108192782263,2022-09-01 05:52:04,James,Gary,30,95
882.9056641027406,2021-02-05 16:26:43,James,Gary,30,95
25.747865762862716,2022-06-08 07:48:13,James,Gary,30,95
633.9958366103845,2022-02-21 07:02:49,James,Gary,30,95
932.5503717739145,2022-01-21 08:51:15,James,Gary,30,95
785.2528840686557,2022-11-27 13:53:34,James,Elizabeth,31,95
824.0364427918693,2022-12-11 15:16:18,James,Elizabeth,31,95
706.4377983740485,2022-06-09 07:09:44,James,Elizabeth,31,95
269.2596013957692,2022-09-13 10:10:13,James,Elizabeth,31,95
599.026634952659,2022-05-27 23:51:11,James,Elizabeth,31,95
428.3850318056587,2021-12-11 06:37:25,James,Christopher,32,95
536.3873585574678,2021-03-03 17:55:01,James,Christopher,32,95
729.7938539718783,2022-12-01 20:30:58,James,Christopher,32,95
409.0522083736392,2021-01-20 13:07:43,James,Christopher,32,95
774.9497151354981,2022-12-15 20:20:21,James,Matthew,33,95
897.4580334269405,2022-06-16 18:58:04,James,Matthew,33,95
940.8098996821462,2021-01-10 04:42:31,James,Matthew,33,95
866.1766741577196,2022-10-28 03:11:31,James,Matthew,33,95
323.7447475025214,2022-12-28 20:32:29,James,Richard,34,95
903.7973527658829,2022-01-26 18:39:48,James,Richard,34,95
608.633881254932,2022-01-07 13:07:36,James,Richard,34,95
642.895543958431,2022-07-17 10:07:59,James,Richard,34,95
789.0361462345693,2021-08-23 19:36:22,James,Richard,34,95
343.13949033555906,2021-07-13 13:55:41,James,Richard,34,95
563.5152163081888,2022-10-21 21:59:49,James,Richard,34,95
261.95341090193966,2022-08-26 09:35:22,James,Richard,34,95
680.8773822293472,2021-10-01 11:38:49,James,Richard,34,95
312.3671605573198,2021-03-13 09:18:40,James,Richard,34,95
513.394126389354,2021-06-28 20:39:39,James,Richard,34,95
421.3888229416655,2022-12-04 08:59:49,James,Wendy,35,95
183.10473255496044,2022-07-06 09:14:50,James,Raymond,36,95
459.63745175797817,2021-12-13 08:31:07,James,Raymond,36,95
493.09396367268664,2021-01-31 22:59:16,James,Raymond,36,95
839.8803003582044,2021-05-04 13:23:17,James,Raymond,36,95
574.2838588010593,2022-07-02 01:18:04,James,Raymond,36,95
133.5351095716068,2021-01-02 22:30:54,James,Anna,37,95
975.5424946151212,2021-11-13 18:35:50,James,Linda,38,95
71.91802703347204,2021-12-23 15:41:36,James,Linda,38,95
691.6851835098544,2022-05-11 23:05:19,James,Linda,38,95
599.4910932158782,2021-10-31 14:20:54,James,Linda,38,95
131.49353578286926,2021-05-10 23:09:12,James,Linda,38,95
915.6036781888391,2022-10-06 23:05:43,James,Linda,38,95
778.0859403837792,2022-04-03 14:18:47,James,Linda,38,95
844.1916455838407,2022-03-26 12:51:02,James,Linda,38,95
571.3960029791784,2021-02-20 10:32:41,James,Linda,38,95
388.2141944975899,2022-07-20 09:32:34,James,Linda,38,95
749.2462517493584,2021-07-28 23:19:44,James,Linda,38,95
227.12821508590855,2021-05-27 06:40:02,James,Lucy,39,95
516.7386913696831,2021-04-01 01:45:38,James,Joshua,40,95
909.9056217780983,2022-12-09 02:01:46,James,Joshua,40,95
626.4653863459575,2021-11-01 19:29:35,James,Tammy,42,95
56.65076284075456,2021-03-15 09:52:29,James,Stacy,44,95
665.8280341412518,2022-12-26 08:17:58,James,Kathleen,45,95
630.7057685261589,2022-06-17 22:06:33,James,Kathleen,45,95
609.2708477494073,2021-06-16 17:05:23,James,Olive,48,95
827.7245371876417,2021-04-04 06:33:04,James,Herbert,49,95
505.5648078542398,2022-05-27 22:06:45,James,Herbert,49,95
216.8362965451381,2021-04-26 23:36:05,James,Herbert,49,95
517.0678873197597,2022-05-29 12:58:19,James,Herbert,49,95
535.2927058507094,2021-06-03 04:47:13,James,Micheal,50,95
728.8835880942229,2022-04-28 18:37:01,James,Geraldine,52,95
806.6481534934011,2022-06-17 13:01:40,James,Leon,54,95
92.94091469965089,2022-10-20 20:55:35,James,Leon,54,95
607.4308200928978,2021-09-07 10:35:54,James,Samuel,56,95
337.73111026619245,2022-02-01 17:22:22,James,Brenda,57,95
596.0863721571308,2021-03-31 15:07:49,James,Brenda,57,95
998.3006331891595,2021-04-13 00:26:48,James,Brenda,57,95
133.67717322900515,2021-04-24 15:01:46,James,Brenda,57,95
723.6308649517223,2022-03-20 18:57:56,James,Jason,58,95
734.9918869726027,2021-08-04 03:13:18,James,Jason,58,95
363.1037806313802,2021-05-11 07:20:13,James,Jason,58,95
91.7704119309988,2021-03-11 01:49:07,James,Jason,58,95
715.734161865599,2022-10-11 18:24:34,James,Jason,58,95
454.63571907872955,2022-07-27 15:41:47,James,Jason,58,95
42.74572049980535,2022-03-17 14:14:48,James,Jason,58,95
353.4358905659693,2022-06-24 05:49:37,James,Jason,58,95
424.8726604902704,2022-12-29 08:05:51,James,Jason,58,95
461.03514967894284,2022-11-14 22:31:37,James,Leonard,60,95
328.58195365512375,2021-12-01 06:33:51,James,Mary,64,95
970.2876358564857,2022-11-24 05:48:22,James,Mary,64,95
363.85215023076677,2022-03-08 22:06:10,James,Mary,64,95
840.0361356704615,2021-02-14 09:45:31,James,Mary,64,95
127.54822167764249,2021-04-29 18:56:42,James,Mary,64,95
357.7152306880035,2021-03-18 15:00:38,James,Mary,64,95
548.6029483244482,2022-02-12 10:00:30,James,Mary,64,95
567.2611445716256,2022-04-14 11:59:14,James,Mary,64,95
247.37296870864668,2021-08-13 20:15:05,James,Mary,64,95
917.3248939749078,2022-06-15 22:38:21,James,Mary,64,95
562.0212423484498,2022-03-31 12:03:53,James,Mary,64,95
725.5821680962149,2022-07-05 15:34:31,James,Mary,64,95
661.6917141685193,2021-03-13 13:08:46,James,Mary,64,95
124.40542592091029,2021-06-22 08:43:23,James,Mary,64,95
62.883964358069065,2022-01-21 21:42:35,James,Mary,64,95
114.68409310305375,2022-07-07 15:17:44,James,Mary,64,95
661.4661402819352,2021-01-07 06:30:40,James,Mary,64,95
244.0314032529665,2021-06-08 08:33:23,James,Mary,64,95
216.45172693540985,2021-03-30 01:45:33,James,Ryan,66,95
3.239403756178204,2021-02-07 23:24:13,James,Ryan,66,95
897.273154045132,2022-04-13 02:49:42,James,Ryan,66,95
528.0166616675727,2021-10-19 07:47:17,James,Ryan,66,95
677.8182582482407,2022-09-03 02:29:03,James,Robert,67,95
550.362609514492,2022-04-13 10:55:38,James,Robert,67,95
93.75756553846138,2021-08-15 15:50:59,James,Robert,67,95
308.5143126696421,2021-01-11 20:31:24,James,Robert,67,95
985.0937694097751,2022-12-24 13:56:27,James,Robert,67,95
165.90555435513625,2022-04-07 22:54:56,James,Robert,67,95
254.03285936263308,2021-10-21 00:02:28,James,Kenneth,68,95
652.7637919595929,2022-09-16 23:42:37,James,Kenneth,68,95
331.6179390705447,2022-02-07 13:26:22,James,Kenneth,68,95
64.33972968976555,2021-11-12 20:13:18,James,Kenneth,68,95
676.1643204618117,2021-02-07 09:22:46,James,Kenneth,68,95
908.4338669091258,2021-08-15 10:41:21,James,Kenneth,68,95
512.4077902027539,2021-12-18 00:44:51,James,Lucinda,69,95
829.6304080004644,2021-07-15 05:52:50,James,Rose,70,95
965.7088525076477,2021-10-22 12:31:55,James,Rose,70,95
108.51856850505001,2021-10-24 00:23:25,James,Anita,71,95
728.4490001348928,2022-05-16 08:00:03,James,Angela,72,95
716.8633652363245,2021-03-19 15:46:36,James,Angela,72,95
687.3356580781232,2022-06-27 10:29:24,James,Leslie,74,95
220.6353111334152,2022-03-17 01:10:43,James,David,75,95
135.5684283298196,2022-04-27 04:39:58,James,David,75,95
641.158177468893,2022-10-22 14:35:36,James,David,75,95
49.09008856396887,2021-01-01 06:31:01,James,David,75,95
810.375433801084,2022-05-31 00:37:33,James,David,75,95
881.3648404278457,2022-05-22 16:17:45,James,David,75,95
411.3631821708134,2022-12-10 08:08:02,James,David,75,95
800.0868803080522,2022-01-04 01:53:03,James,David,75,95
544.5740960870462,2021-12-18 23:44:14,James,David,75,95
880.5067463057692,2021-03-04 04:03:10,James,David,75,95
885.2179237132557,2022-02-21 02:50:48,James,David,75,95
1.67455348133739,2021-07-19 00:17:52,James,Barbara,78,95
427.7953278939337,2021-12-29 01:22:00,James,Barbara,78,95
825.1633920783967,2021-04-06 14:39:04,James,Barbara,78,95
493.7702467807253,2021-12-27 04:22:07,James,Wayne,80,95
636.9448579866578,2022-06-15 15:56:31,James,Wayne,80,95
54.16522072854037,2022-12-15 20:31:38,James,Wayne,80,95
507.74058625147063,2022-01-29 12:51:39,James,Lois,83,95
24.1695019987227,2021-05-17 08:39:05,James,Lois,83,95
238.76647132389007,2022-10-22 13:44:15,James,Ralph,84,95
695.4966318652255,2022-11-03 18:35:59,James,Larry,85,95
47.4511452877203,2021-09-16 20:16:37,James,Larry,85,95
643.3067080876682,2021-11-07 23:59:48,James,Larry,85,95
364.47114916399096,2021-09-03 17:49:16,James,Grace,86,95
321.69398430404954,2022-07-26 00:07:43,James,Jane,87,95
795.2370208139612,2022-01-12 02:21:23,James,Jane,87,95
178.60107423542377,2022-07-26 21:03:01,James,Laura,88,95
805.8429759680762,2021-05-23 15:46:33,James,Laura,88,95
704.6916451276423,2022-02-23 18:58:32,James,Laura,88,95
